SMILES,ABL1,ACHE,ADRB2,AR,BRAF,COX2,DRD2,EGFR,HDAC1,HTR2A,JAK2,MAOA,VEGFR2
COc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0,0,0,0,0,0,0,1,0,0,0,0,0
COc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,0,0,0,0,0,0,0,1,0,0,0,0,0
COc1ccc2oc3ccccc3c(=O)c2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccc2onc(CCC3CCN(Cc4ccccc4)CC3)c2c1,0,1,0,0,0,0,0,0,0,0,0,0,0
COc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(CCC(=O)O)c2C)c1,0,0,0,0,0,0,0,0,0,0,0,0,1
COc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]c3c(c2CCC(=O)O)CCCC3)c1,0,0,0,0,0,0,0,0,0,0,0,0,1
COc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]cc(C)c2CCC(=O)O)c1,0,0,0,0,0,0,0,0,0,0,0,0,1
COc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]cc(CCC(=O)O)c2C)c1,0,0,0,0,0,0,0,0,0,0,0,0,1
COc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2cc3c([nH]2)CCCC3)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc(-c2cccc(CN3CCN(c4ncccn4)CC3)c2)c1,0,0,0,0,0,0,1,0,0,0,0,0,0
COc1cccc(-c2cn(-c3ccc(CC(=O)NCCO)cc3)c3ncnc(N)c23)c1,0,0,0,0,0,0,0,0,0,0,0,0,1
COc1cccc(-c2cn(-c3ccc(CCN(C)CCO)cc3)c3ncnc(N)c23)c1,0,0,0,0,0,0,0,0,0,0,0,0,1
COc1cccc(-c2cn(-c3ccc(CNCCO)cc3)c3ncnc(N)c23)c1,0,0,0,0,0,0,0,0,0,0,0,0,1
COc1cccc(-c2cn(-c3cccc(CO)c3)c3ncnc(N)c23)c1,0,0,0,0,0,0,0,0,0,0,0,0,1
COc1cccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)c1,0,0,0,0,0,0,0,0,0,0,0,0,1
COc1cccc(-c2cnc3cc(-c4ccccc4)ccn23)n1,0,0,0,0,0,0,0,0,0,0,0,0,1
COc1cccc(-c2cnn3cc(-c4ccncc4)cnc23)c1,0,0,0,0,0,0,0,0,0,0,0,0,1
COc1cccc(-c2csc(CCN3CCN(c4ccccc4OC)CC3)n2)c1.Cl,0,0,0,0,0,0,1,0,0,0,0,0,0
COc1cccc(-c2csc(CN3CCN(c4ccccc4OC)CC3)n2)c1.Cl.Cl.Cl.O,0,0,0,0,0,0,1,0,0,0,0,0,0
COc1cccc(-c2csc(N/N=C(\C)c3cc4ccccc4oc3=O)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc(-c2csc(N/N=C(\C)c3cccnc3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,1,0
COc1cccc(-c2csc(N/N=C(\C)c3ccco3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,1,0
COc1cccc(-c2csc(N/N=C(\C)c3cccs3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,1,0
COc1cccc(-c2csc(N/N=C(\C)c3ccncc3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc(-c2csc(N/N=C/c3c[nH]c4ccccc34)n2)c1,0,0,0,0,0,0,0,0,0,0,0,1,0
COc1cccc(-c2csc(N/N=C/c3cccc4c3OCO4)n2)c1,0,0,0,0,0,0,0,0,0,0,0,1,0
COc1cccc(-c2csc(N/N=C/c3cccc4ccccc34)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc(-c2csc(N/N=C/c3cccnc3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,1,0
COc1cccc(-c2csc(N/N=C/c3ccco3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,1,0
COc1cccc(-c2csc(N/N=C/c3cccs3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,1,0
COc1cccc(-c2csc(N/N=C/c3ccncc3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,1,0
COc1cccc(-c2csc(N/N=C3\CCC(C)C3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc(-c2csc(N/N=C3\CCCC(C)C3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,1,0
COc1cccc(-c2csc(N/N=C3\CCCC3C)n2)c1,0,0,0,0,0,0,0,0,0,0,0,1,0
COc1cccc(-c2csc(N/N=C3\CCCCC3C)n2)c1,0,0,0,0,0,0,0,0,0,0,0,1,0
COc1cccc(-c2csc(NN=C(C)C)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc(-c2csc(NN=C3CCC(C)CC3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,1,0
COc1cccc(-c2csc(NN=C3CCCC3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,1,0
COc1cccc(-c2csc(NN=C3CCCCC3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc(-c2csc(NN=C3CCCCCC3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,0,0,0,0,0,1,0,0,0,0,0,0,0
COc1cccc(C(=O)CCCN2CCN(c3ccccc3OC)CC2)c1,0,0,0,0,0,0,1,0,0,0,0,0,0
COc1cccc(C(=O)NCCCN2CCN(c3ccccc3OC)CC2)c1,0,0,0,0,0,0,1,0,0,0,0,0,0
COc1cccc(C(=O)NCCN2CCN(Cc3ccc(Cl)cc3)CC2)c1.Cl.Cl.O,0,0,0,0,0,0,1,0,0,0,0,0,0
COc1cccc(C(=O)NCCN2CCN(Cc3ccccc3OC)CC2)c1.Cl.Cl.O,0,0,0,0,0,0,1,0,0,0,0,0,0
COc1cccc(C(=O)NCCN2CCN(c3ccc(Cl)cc3)CC2)c1,0,0,0,0,0,0,1,0,0,0,0,0,0
COc1cccc(C(=O)NCCN2CCN(c3ccccc3OC)CC2)c1,0,0,0,0,0,0,1,0,0,0,0,0,0
COc1cccc(C(=O)NCCN2CCN(c3ccccn3)CC2)c1,0,0,0,0,0,0,1,0,0,0,0,0,0
COc1cccc(C(=O)Nc2ccc(OCCN3CCOCC3)c(-c3ccnn3C)c2)c1,0,0,0,0,0,0,0,0,0,1,0,0,0
COc1cccc(C(=O)c2cc3cc(/C=C/C(=O)NO)ccc3[nH]2)c1,0,0,0,0,0,0,0,0,1,0,0,0,0
COc1cccc(C(=O)c2cc3cc(/C=C/C(=O)NO)ccc3n2S(=O)(=O)c2ccccc2)c1,0,0,0,0,0,0,0,0,1,0,0,0,0
COc1cccc(C(=O)c2cc3cc(/C=C/C(=O)NO)ccc3o2)c1,0,0,0,0,0,0,0,0,1,0,0,0,0
COc1cccc(C2CC(C(F)(F)F)n3ncc(C(=O)Nc4ccc(OC)cc4OC)c3N2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc(CC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)[nH]c34)cc2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc(CN(C)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)Cc2cccc(OC)c2)c1,0,1,0,0,0,0,0,0,0,0,0,0,0
COc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc(COc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc(C[N+](C)(C)C)c1.[Br-],0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc(C[N+](C)(C)Cc2ccccc2)c1.[Br-],0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc(N(C(=O)CCl)C(C(=O)NCCc2ccccc2)c2cccs2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc(N2C(=O)CC(N3CCN(Cc4ccccc4)CC3)C2=O)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc(N2CCN(CCCNC(=O)c3cc(-c4ccccc4)n(C)c3C)CC2)c1OC,0,0,0,0,0,0,0,0,0,1,0,0,0
COc1cccc(NC(=O)NCCCN2CCCC(CCc3ccccc3)C2)c1,0,0,0,0,0,0,0,0,0,1,0,0,0
COc1cccc(NC(=O)[C@H](CCCCCC(C)=O)NC(=O)Cc2c(C)[nH]c3ccc(OC)cc23)c1,0,0,0,0,0,0,0,0,1,0,0,0,0
COc1cccc(NC(=O)[C@H](CCCCCC(C)=O)NC(=O)c2cncs2)c1,0,0,0,0,0,0,0,0,1,0,0,0,0
COc1cccc(NCc2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc(Nc2cncc(-c3cccc(NC(C)=O)c3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc(Nc2ncc(-c3ccccc3)s2)n1,0,0,0,0,0,0,0,0,0,0,0,0,1
COc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,0,0,0,0,0,0,0,1,0,0,0,0,0
COc1cccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,1
COc1cccc(OCC(O)CNC2CCN(c3ncnc4scc(-c5ccccc5)c34)CC2)c1,0,0,1,0,0,0,0,0,0,0,0,0,0
COc1cccc(Oc2ccc3[nH]nc(-c4nc5cc(N6CCC(N7CCCCC7)CC6)ccc5[nH]4)c3c2)c1,1,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc([N+](C)(C)Cc2ccccc2)c1.[Br-],0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc2c(=O)c3ccc(O)cc3oc12,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc2c(=O)c3ccccc3oc12,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC)c4n3C)n(C)c12,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc2c(CCC3CCN(Cc4ccccc4)CC3)noc12,0,1,0,0,0,0,0,0,0,0,0,0,0
COc1cccc2c(Nc3cccc(Br)c3)ncnc12,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1cc(C)cc(C)c1)O2,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1ccc(C)cc1)O2,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1ccc(F)cc1)O2,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1cccc(C)c1)O2,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1cccc(Cl)c1)O2,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1cccc(F)c1)O2,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1ccccc1)O2,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1cccs1)O2,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)CC3OC1C[C@H](NCNC(=O)c2cc(COCC#CCN3C(=O)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)ccc2O)[C@H](O)[C@H](C)O1,0,0,0,1,0,0,0,0,0,0,0,0,0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3OC1C[C@H](NCNC(=O)c2cc(COCC#CCN3C(=O)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)ccc2O)[C@H](O)[C@H](C)O1,0,0,0,1,0,0,0,0,0,0,0,0,0
COc1cccc2c1CC(CNCCCCN1C(=O)CC3(CCCC3)CC1=O)CO2,0,0,0,0,0,0,1,0,0,1,0,0,0
COc1cccc2c1CC1(CCCN1CCCCN1C(=O)CC3(CCCC3)CC1=O)CO2,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(OC)cccc3n1C)n2C,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc2nc3c(c(N)c12)CCCC3,0,1,0,0,0,0,0,0,0,0,0,0,0
COc1cccc2nc3c(c(N)c12)CCCO3,0,1,0,0,0,0,0,0,0,0,0,0,0
COc1cccc2oc3c(O)cccc3c(=O)c12,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc2oc3ccccc3c(=O)c12,0,0,0,0,0,0,0,0,0,0,0,1,0
COc1ccccc1-c1cc(C(F)(F)F)nn1-c1ccc(S(N)(=O)=O)cc1,0,0,0,0,0,1,0,0,0,0,0,0,0
COc1ccccc1-c1ccc2c(c1)NC(=O)/C2=C\c1[nH]c(C)c(CCC(=O)O)c1C,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccccc1-c1ccc2c(c1)NC(=O)/C2=C\c1[nH]c2c(c1CCC(=O)O)CCCC2,0,0,0,0,0,0,0,0,0,0,0,0,1
COc1ccccc1-c1ccc2c(c1)NC(=O)/C2=C\c1[nH]cc(CCC(=O)O)c1C,0,0,0,0,0,0,0,0,0,0,0,0,1
COc1ccccc1-c1ccc2c(c1)NC(=O)/C2=C\c1cc2c([nH]1)CCCC2,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccccc1-c1cccc(CN2CCN(c3ncccn3)CC2)c1,0,0,0,0,0,0,1,0,0,0,0,0,0
COc1ccccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1,0,0,0,0,0,1,0,0,0,0,0,0,0
COc1ccccc1-c1nnc(Sc2nc([N+](=O)[O-])nn2C)o1,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccccc1-n1c(C)nc(C(=O)NCCCN2CCN(c3cccc(C)c3C)CC2)c1C.Cl.Cl,0,0,0,0,0,0,0,0,0,1,0,0,0
COc1ccccc1-n1c(C)nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3C)CC2)c1C.Cl.Cl.Cl,0,0,0,0,0,0,0,0,0,1,0,0,0
COc1ccccc1C(=O)CCCCCCC(=O)NO,0,0,0,0,0,0,0,0,1,0,0,0,0
COc1ccccc1C(=O)NCCN1CCN(c2ccccc2OC)CC1,0,0,0,0,0,0,1,0,0,0,0,0,0
COc1ccccc1C(=O)Nc1ccc(C)c(Nc2nccc(-c3cccnc3)n2)c1,1,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccccc1C(=O)Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccccc1C1CC(c2ccc(O)cc2)=NN1C(C)=O,0,0,0,0,0,0,0,0,0,0,0,1,0
COc1ccccc1C1CC(c2ccc(O)cc2O)=NN1C(C)=O,0,0,0,0,0,0,0,0,0,0,0,1,0
COc1ccccc1CCNCc1ccc(-c2ccc(C(=O)NO)s2)nc1,0,0,0,0,0,0,0,0,1,0,0,0,0
COc1ccccc1CN(C)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)Cc1ccccc1OC,0,1,0,0,0,0,0,0,0,0,0,0,0
COc1ccccc1CN(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(Cc1ccccc1OC)C(C)C)C(C)C,0,1,0,0,0,0,0,0,0,0,0,0,0
COc1ccccc1CNCCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCNCc1ccccc1OC,0,1,0,0,0,0,0,0,0,0,0,0,0
COc1ccccc1CNCCCCCC(=O)NCCCCCCCCNC(=O)CCCCCNCc1ccccc1OC,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccccc1CNCCCCCCNCCCCCCCCNCCCCCCNCc1ccccc1OC,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccccc1CNCCCCCCNCCCCCCCNCCCCCCNCc1ccccc1OC,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccccc1CNCCCCCCNCCCCCCNCCCCCCNCc1ccccc1OC,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccccc1CNCCCCCCNCCCCCNCCCCCCNCc1ccccc1OC,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccccc1CNCCCCCCNCCSSCCNCCCCCCNCc1ccccc1OC,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccccc1N1C(=O)CC(N2CCC(C(N)=O)CC2)C1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccccc1N1CCN(C/C=C/CNC(=O)c2ccc(-c3ccccn3)cc2)CC1,0,0,0,0,0,0,1,0,0,0,0,0,0
COc1ccccc1N1CCN(C/C=C/CNC(=O)c2ccc3c(c2)Cc2ccccc2-3)CC1,0,0,0,0,0,0,1,0,0,0,0,0,0
COc1ccccc1N1CCN(CCC(=O)NC2CCc3c(cccc3OC)C2)CC1,0,0,0,0,0,0,1,0,0,0,0,0,0
COc1ccccc1N1CCN(CCC(C)NS(=O)(=O)c2ccc3ccccc3c2)CC1,0,0,0,0,0,0,0,0,0,1,0,0,0
COc1ccccc1N1CCN(CCCC(=O)NCc2nc3ccc(F)cc3c(=O)n2-c2ccccc2)CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccccc1N1CCN(CCCC2CCCc3c(OC)cccc32)CC1,0,0,0,0,0,0,1,0,0,0,0,0,0
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccccn3)cc2)CC1,0,0,0,0,0,0,1,0,0,0,0,0,0
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3c(c2)Cc2ccccc2-3)CC1,0,0,0,0,0,0,1,0,0,0,0,0,0
COc1ccccc1N1CCN(CCCN(CC2CC2)S(=O)(=O)c2ccc3ccccc3c2)CC1,0,0,0,0,0,0,0,0,0,1,0,0,0
COc1ccccc1N1CCN(CCCN(CC2CC2)S(=O)(=O)c2cccc3cccnc23)CC1,0,0,0,0,0,0,0,0,0,1,0,0,0
COc1ccccc1N1CCN(CCCN(CC2CCCCC2)S(=O)(=O)c2ccc3ccccc3c2)CC1,0,0,0,0,0,0,0,0,0,1,0,0,0
COc1ccccc1N1CCN(CCCN(CC2CCCCC2)S(=O)(=O)c2cccc3cccnc23)CC1,0,0,0,0,0,0,0,0,0,1,0,0,0
COc1ccccc1N1CCN(CCCNS(=O)(=O)c2ccc3ccccc3c2)CC1,0,0,0,0,0,0,0,0,0,1,0,0,0
COc1ccccc1N1CCN(CCCc2cn(CCCN3CCc4cc(O)c(O)cc4C(c4ccccc4C)C3)nn2)CC1,0,0,0,0,0,0,1,0,0,0,0,0,0
COc1ccccc1N1CCN(CCCn2cc(CCCCN3CCc4cc(O)c(O)cc4C(c4cccc(C)c4)C3)nn2)CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccccc1N1CCN(CC[C@H]2CC[C@H](Nc3ncccn3)CC2)CC1,0,0,0,0,0,0,1,0,0,0,0,0,0
COc1ccccc1NC(=O)Cn1ccc(-c2ccc(C(=O)NO)s2)n1,0,0,0,0,0,0,0,0,1,0,0,0,0
COc1ccccc1NCc1ccc(/C=C/C(=O)Nc2ccccc2N)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccccc1Nc1cncc(-c2cccc(NC(C)=O)c2)n1,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccccc1Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,0,0,0,0,0,0,0,1,0,0,0,0,0
COc1ccccc1Nc1nccc(-n2ccnc2-c2ccccc2)n1,0,0,0,0,0,0,0,0,0,0,0,0,1
COc1ccccc1OCC(O)CNC1CCN(c2ncnc3scc(-c4ccccc4)c23)CC1,0,0,1,0,0,0,0,0,0,0,0,0,0
COc1ccccc1Oc1ccc(-c2cn(C3CCCC3)c3ncnc(N)c23)cc1,0,0,0,0,0,0,0,0,0,0,0,0,1
COc1ccccc1Oc1ccc2[nH]nc(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)c2c1,1,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccccc1[N+](C)(C)Cc1ccccc1.[Br-],0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccnc1Nc1ncc(-c2ccccc2)s1,0,0,0,0,0,0,0,0,0,0,0,0,1
COc1ccnc(Nc2ncc(-c3ccccc3)s2)c1,0,0,0,0,0,0,0,0,0,0,0,0,1
COc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1-c1ccc(C(=O)NCC#N)cc1,0,0,0,0,0,0,0,0,0,0,1,0,0
COc1cncc(NC(=O)c2cc(NC(=O)c3cccc(C(C)(C)C#N)c3)ccc2C)c1,0,0,0,0,1,0,0,0,0,0,0,0,0
COc1nc(C)cc2c1-c1[nH]c3cc(N4CCN(C)CC4)ccc3c1CCN2CCc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1nc(C)cc2c1-c1[nH]c3ccccc3c1CCN2CCc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1nc(Nc2ccc(P(C)(C)=O)cc2)c2ncn(/C=C/c3c(C)cccc3C)c2n1,1,0,0,0,0,0,0,0,0,0,0,0,0
COc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,0,0,0,0,0,0,0,1,0,0,0,0,0
COc1nn(-c2ccc(NC(=O)c3ccc(C(C)(C)C)cc3)cc2)c(=O)o1,0,0,0,0,0,0,0,0,0,0,0,0,0
CP(C)(=O)c1ccc(Nc2ncnc3c2ncn3/C=C/c2cccc3[nH]ccc23)cc1,1,0,0,0,0,0,0,0,0,0,0,0,0
CP(C)(=O)c1ccc(Nc2ncnc3c2ncn3/C=C/c2cccc3[nH]ncc23)cc1,1,0,0,0,0,0,0,0,0,0,0,0,0
CP(C)(=O)c1ccc(Nc2ncnc3c2ncn3/C=C/c2ccccc2Cl)cc1,1,0,0,0,0,0,0,0,0,0,0,0,0
CS(=O)(=O)CCN(CCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)C(=O)C(F)(F)F,0,0,0,0,0,0,0,1,0,0,0,0,0
CS(=O)(=O)CCNC(=O)c1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,0,0,0,0,1,0,0,0,0,0,0,0,0
CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,0,0,0,0,0,0,0,1,0,0,0,0,0
CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,0,0,0,0,0,0,0,1,0,0,0,0,0
CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,0,0,0,0,0,0,0,1,0,0,0,0,0
CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(S(=O)(=O)c4ccccc4)cc3)c2c1,0,0,0,0,0,0,0,1,0,0,0,0,0
CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1,0,0,0,0,0,0,0,1,0,0,0,0,0
CS(=O)(=O)CCNCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,0,0,0,0,0,0,0,1,0,0,0,0,0
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,0,0,0,0,0,0,0,1,0,0,0,0,0
CS(=O)(=O)N1CCN(Cc2ccc(-c3ccn4c(-c5ccccc5)cnc4c3)cc2)CC1,0,0,0,0,0,0,0,0,0,0,0,0,1
CS(=O)(=O)NC(c1ccc(F)cc1)c1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,0,0,0,0,0,0,0,0,0,0,0,0,0
CS(=O)(=O)Nc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,0,0,0,0,1,0,0,0,0,0,0,0,0
CS(=O)(=O)Nc1cc(OC[C@@H](O)CNCC2CCN(S(=O)(=O)c3ccc(NC(=O)NCc4cc(F)ccc4F)cc3)CC2)ccc1O,0,0,1,0,0,0,0,0,0,0,0,0,0
CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(CN4CCC(O)CC4)cc3)n2)cc1,0,0,0,0,0,0,0,0,0,0,1,0,0
CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(CN4CCCCC4)cc3)n2)cc1,0,0,0,0,0,0,0,0,0,0,1,0,0
CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)cc1,0,0,0,0,0,0,0,0,0,0,1,0,0
CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(CN4CCS(=O)(=O)CC4)cc3)n2)cc1,0,0,0,0,0,0,0,0,0,0,1,0,0
CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCC(O)CC4)cc3)n2)cc1,0,0,0,0,0,0,0,0,0,0,1,0,0
CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,0,0,0,0,0,0,0,0,0,0,1,0,0
CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3cccc(CN4CCC(O)CC4)c3)n2)cc1,0,0,0,0,0,0,0,0,0,0,1,0,0
CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3cccc(CN4CCCC4)c3)n2)cc1,0,0,0,0,0,0,0,0,0,0,1,0,0
CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3cccc(CN4CCOCC4)c3)n2)cc1,0,0,0,0,0,0,0,0,0,0,1,0,0
CS(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1,0,0,1,0,0,0,0,0,0,0,0,0,0
CS(=O)(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
CS(=O)(=O)Nc1ccc(Cc2nc(-c3ccc(S(=O)(=O)Nc4ccc(CCNC[C@H](O)c5cccnc5)cc4)cc3)no2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
CS(=O)(=O)Nc1ccc2c(c1)C(c1ccccc1)Oc1cccc(OC(F)F)c1-2,0,0,0,0,0,0,0,0,0,0,0,0,0
CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,1,0,0,0,0,0,0,0,0,0,0,0,0
